id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-300,0.8,met,,red,green,,1118.4861268369389,,,,,0,402,402,86,trial,,,,,,red,1.1184861268369388,1.1166666666666667,2.2997712999931537,0.9973348000203259,2e-05,2e-05,1.1169763999641873,1.1501233999733813,2.0003025999758393,2.2997712999931537,2.316834299999755,0.017063000006601214,2.2997712999931537,2.500136199989356,3.0586864999495447,0.758915199956391,0.7418521999497898,1.26455,-0.1091950628290049,-0.09964049483146697,,,,None,,0.03355,,-0.3,-0.3,0.7851561268369388,0.7833333333333333,trial_list_0.8_red.csv,0.7835490999859758,0.8168341999989934,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,667.1162314789431,,,,,0,403,403,232,trial,,,,,,red,0.6671162314789431,0.6666666666666666,2.2999915999826044,0.9974826999823563,2e-05,2e-05,0.666572600021027,0.6999239000142552,2.0004396000294946,2.2999915999826044,2.2999915999826044,0.0,2.2999915999826044,2.500407900020946,3.2917343000299297,0.9917427000473253,0.9917427000473253,0.40596,0.14141889043771783,0.04304053187234891,,,,None,,0.03344,2.033360300003551,-0.233,-0.23333333333333334,0.4007862314789431,0.4,trial_list_0.8_red.csv,0.40010470000561327,0.4333570000017062,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,298.6260089670544,,,,,0,404,404,486,trial,,,,,,red,0.29862600896705443,0.3,2.29966359998798,0.9986619999981485,1e-05,1e-05,0.3000993999885395,0.3330157999880612,1.999857599963434,2.29966359998798,2.29966359998798,0.0,2.29966359998798,2.500098099990282,3.191599599958863,0.8919359999708831,0.8919359999708831,0.2426,0.10206854808894857,0.10692895514080328,,,,None,,,2.0330443999846466,-0.1,-0.1,0.16529600896705443,0.16666666666666666,trial_list_0.8_red.csv,0.16695709998020902,0.20030849997419864,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.1999999999999999,unmet,,green,red,,435.7882682066429,,,,,0,405,405,124,trial,,,,,,green,0.4357882682066429,0.43333333333333335,2.3000860000029206,0.9977253999677487,1e-05,1e-05,0.433346799982246,0.4667444999795407,1.9996457999804989,2.3000860000029206,2.5584571000072174,0.25837110000429675,2.3000860000029206,2.500044499989599,3.624765100015793,1.3246791000128724,1.0663080000085756,0.29706,0.11878464439221322,0.08798862547571348,,,,None,,,,-0.1,-0.1,0.3024582682066429,0.3,trial_list_0.8_red.csv,0.30004130001179874,0.3334819999872707,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,1356.5253767451948,,,,,0,406,406,214,trial,,,,,,red,1.3565253767451948,1.3583333333333334,2.299732599989511,0.9978264999808744,1e-05,1e-05,1.3584439000114799,1.391711000003852,2.0000227999989875,2.299732599989511,2.399641200026963,0.09990860003745183,2.299732599989511,2.4996379999793135,3.3830263999989256,1.0832938000094146,0.9833851999719627,1.36764,-0.13522727811700638,-0.05971074618153529,,,,None,,0.03323,2.0332887999829836,0.167,0.16666666666666666,1.5568553767451947,1.5583333333333333,trial_list_0.8_red.csv,1.5583103999961168,1.591757200018037,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.1999999999999999,unmet,,green,red,,1714.917276038752,,,,,0,407,407,119,trial,,,,,,green,1.714917276038752,1.7083333333333333,2.2999868000042625,0.9984180000028573,1e-05,1e-05,1.7083314000046812,1.7417674000025727,2.0000702000106685,2.2999868000042625,2.550208800006658,0.25022200000239536,2.2999868000042625,2.500318599981256,3.625175199995283,1.3251883999910206,1.0749663999886252,1.32283,-0.12551052692130696,-0.07809543897325764,,,,None,,0.03306,2.0330575999687426,-0.1,-0.1,1.5815872760387522,1.575,trial_list_0.8_red.csv,1.5749465000117198,1.6084712999872863,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.1999999999999999,unmet,,green,red,,1334.5691102943497,,,,,0,408,408,189,trial,,,,,,green,1.3345691102943498,1.3333333333333333,2.3001144000445493,0.9970216999645345,2e-05,2e-05,1.33357730001444,1.36695170000894,1.9999493000213988,2.3001144000445493,2.7583790000062436,0.45826459996169433,2.3001144000445493,2.5000114000285976,3.3163590999902226,1.0162446999456733,0.557980099983979,1.02886,-0.013383311713856375,-0.14721642885242012,,,,None,,0.03343,2.033293600019533,0.033,0.03333333333333333,1.4008991102943495,1.4,trial_list_0.8_red.csv,1.3999683000147343,1.432930100010708,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.1999999999999999,unmet,,green,red,,1454.3579525000284,,,,,0,409,409,426,trial,,,,,,green,1.4543579525000285,1.45,2.3002751999883913,0.9978624999639578,1e-05,1e-05,1.450289200001862,1.4835671000182629,2.00020469998708,2.3002751999883913,2.4756181000266224,0.17534290003823116,2.3002751999883913,2.5006060000159778,3.0835442999959923,0.7832691000076011,0.6079261999693699,1.06507,-0.03000823903553206,-0.14474562358315463,,,,None,,,,-0.167,-0.16666666666666666,1.2540279525000284,1.25,trial_list_0.8_red.csv,1.2505710000405088,1.284020800027065,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1429.2255212591838,,,,,0,410,410,115,trial,,,,,,red,1.4292255212591838,1.425,2.300452299998142,0.9972078000428155,4e-05,4e-05,1.425326699973084,1.4585119999828748,2.0005954999942333,2.300452299998142,2.300452299998142,0.0,2.300452299998142,2.500486099976115,3.0758774999994785,0.7754252000013366,0.7754252000013366,1.08814,-0.04041251671076427,-0.14219218842676318,,,,None,,0.03334,2.033855299989227,-0.033,-0.03333333333333333,1.3628955212591838,1.3583333333333334,trial_list_0.8_red.csv,1.3586541999829933,1.391955400002189,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,1026.2180421365,,,,,0,411,411,100,trial,,,,,,red,1.0262180421365,1.025,2.300116599944886,0.996349300025031,1e-05,1e-05,1.0247728999820538,1.058032299974002,1.9996970999636687,2.300116599944886,2.524890999950003,0.22477440000511706,2.300116599944886,2.500076500000432,3.0837073999573477,0.7835908000124618,0.5588164000073448,1.04059,-0.018797875470228268,-0.1466234286677805,,,,None,,,2.033024599950295,0.3,0.3,1.3595480421364998,1.3583333333333334,trial_list_0.8_red.csv,1.3587407000013627,1.391765399952419,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,274.20771707491366,,,,,0,412,412,272,trial,,,,,,red,0.27420771707491365,0.275,2.299786099989433,0.997473000024911,2e-05,2e-05,0.27480100002139807,0.30829349998384714,1.999496000004001,2.299786099989433,2.299786099989433,0.0,2.299786099989433,2.4997350000194274,3.1580377999925986,0.8582517000031658,0.8582517000031658,1.08945,-0.04099685368124982,-0.14202481453861546,,,,None,,0.03319,2.0328203000244685,0.167,0.16666666666666666,0.47453771707491366,0.475,trial_list_0.8_red.csv,0.4752098000026308,0.5077762000146322,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,1134.6782562005574,,,,,0,413,413,162,trial,,,,,,red,1.1346782562005573,1.1333333333333333,2.3001445999834687,0.9970562999951653,1e-05,1e-05,1.1330127999535762,1.1665388999972492,1.9999891999759711,2.3001445999834687,2.5829772999859415,0.28283270000247285,2.3001445999834687,2.499958099971991,3.824726999970153,1.5245823999866843,1.2417496999842115,0.9874,0.005849810575781081,-0.14770771703847232,,,,None,,,,0.167,0.16666666666666666,1.3350082562005574,1.3333333333333333,trial_list_0.8_red.csv,1.3336684999521822,1.3666637999704108,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,1453.9901224518137,,,,,0,414,414,102,trial,,,,,,red,1.4539901224518137,1.45,2.2995060000102967,0.9981498999986798,1e-05,1e-05,1.4494750000303611,1.4828948000213131,1.9996168000507168,2.2995060000102967,2.3914730999968015,0.09196709998650476,2.2995060000102967,2.4998312999960035,3.2828351000207476,0.9833291000104509,0.8913620000239462,1.25707,-0.10682345542439946,-0.10217895736246904,,,,None,,0.03305,2.033264300029259,0.1,0.1,1.5873201224518136,1.5833333333333333,trial_list_0.8_red.csv,1.5827253000461496,1.6160858000512235,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,432.8293408115528,,,,,0,415,415,393,trial,,,,,,red,0.43282934081155283,0.43333333333333335,2.3003786000190303,0.9978057999978773,1e-05,1e-05,0.4337623000028543,0.46712380001554266,2.000206299999263,2.3003786000190303,2.3003786000190303,0.0,2.3003786000190303,2.500376900017727,3.275471300003119,0.9750926999840885,0.9750926999840885,0.33751,0.12897690132454576,0.07222706474174563,,,,None,,,,-0.233,-0.23333333333333334,0.16649934081155282,0.16666666666666666,trial_list_0.8_red.csv,0.16698360000737011,0.1999591999920085,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,894.8366275501699,,,,,0,416,416,54,trial,,,,,,red,0.8948366275501699,0.8916666666666666,2.3002903000451624,0.9965105000301264,2e-05,2e-05,0.8913119999924675,0.9249425000161864,2.0002440999960527,2.3002903000451624,2.3002903000451624,0.0,2.3002903000451624,2.50009000004502,3.0833266000263393,0.7830362999811769,0.7830362999811769,1.01843,-0.008555115542623146,-0.1475757431102493,,,,None,,0.03324,2.0332498000352643,0.3,0.3,1.2281666275501697,1.225,trial_list_0.8_red.csv,1.2251076000393368,1.2580345000023954,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.1999999999999999,unmet,,green,red,,436.15883855912057,,,,,0,417,417,351,trial,,,,,,green,0.4361588385591206,0.43333333333333335,2.299745799973607,0.9975422999705188,1e-05,1e-05,0.43305900000268593,0.46638960001291707,1.9998705000034533,2.299745799973607,2.299745799973607,0.0,2.299745799973607,2.5004571999888867,3.116431800008286,0.8166860000346787,0.8166860000346787,0.35242,0.13221736635250278,0.06610868317625139,,,,None,,0.03351,2.0337747000157833,-0.233,-0.23333333333333334,0.1698288385591206,0.16666666666666666,trial_list_0.8_red.csv,0.16640809999080375,0.19971289997920394,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.1999999999999999,unmet,,green,red,,170.3594978926634,,,,,0,418,418,471,trial,,,,,,green,0.1703594978926634,0.16666666666666666,2.2996849000337534,0.9983573000063188,1e-05,1e-05,0.16622280003502965,0.19977290002861992,1.999309299979359,2.2996849000337534,2.2996849000337534,0.0,2.2996849000337534,2.4995689999777824,3.7993782000266947,1.4996932999929413,1.4996932999929413,0.20415,0.08844121403302965,0.11844805450852185,,,,None,,0.03289,2.0325673000188544,0.233,0.23333333333333334,0.43668949789266337,0.43333333333333335,trial_list_0.8_red.csv,0.43316060001961887,0.46629339997889474,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,1809.38993962632,,,,,0,419,419,126,trial,,,,,,red,1.80938993962632,1.8083333333333333,2.2992969999904744,0.9979406999773346,1e-05,1e-05,1.8079014999675564,1.8412504000007175,1.9997259000083432,2.2992969999904744,2.3742560999817215,0.07495909999124706,2.2992969999904744,2.4997986999806017,3.2244731999817304,0.925176199991256,0.8502171000000089,1.7763,-0.09554492257250213,0.1127960891480928,,,,None,,0.03291,2.032733300002292,-0.1,-0.1,1.67605993962632,1.675,trial_list_0.8_red.csv,1.6745772999711335,1.7077408999903128,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,737.7278633332656,,,,,0,420,420,256,trial,,,,,,red,0.7377278633332657,0.7333333333333333,2.299712100008037,0.9976814000401646,1e-05,1e-05,0.7333475000341423,0.7671596000436693,1.999709299998358,2.299712100008037,2.299712100008037,0.0,2.299712100008037,2.5005796999903396,3.3166225000168197,1.0169104000087827,1.0169104000087827,0.66488,0.12843164590919343,-0.07319222831384141,,,,None,,,2.033214399998542,0.3,0.3,1.0710578633332657,1.0666666666666667,trial_list_0.8_red.csv,1.066850000002887,1.0999819000135176,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.1999999999999999,unmet,,green,red,,183.1919986230222,,,,,0,421,421,496,trial,,,,,,green,0.18319199862302218,0.18333333333333332,2.3005773999611847,0.9977018000208773,1e-05,1e-05,0.18378640001174062,0.21692089998396114,2.000541699992027,2.3005773999611847,2.3084202999598347,0.007842899998649955,2.3005773999611847,2.5001298999995925,3.533333399973344,1.2327560000121593,1.2249131000135094,0.20908,0.09026584499706622,0.11706351773057026,,,,None,,0.03361,2.033378799969796,0.167,0.16666666666666666,0.38352199862302216,0.3833333333333333,trial_list_0.8_red.csv,0.38378769997507334,0.4171986000146717,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,1064.6275685611256,,,,,0,422,422,247,trial,,,,,,red,1.0646275685611255,1.0666666666666667,2.29980749997776,0.9981645999941975,2e-05,2e-05,1.0668261999962851,1.0997830999549478,1.999872999964282,2.29980749997776,2.449978399963584,0.15017089998582378,2.29980749997776,2.499866599973757,3.4412832999951206,1.1414758000173606,0.9913049000315368,1.39099,-0.13923896633984653,-0.04964171843420616,,,,None,,,,0.033,0.03333333333333333,1.1309575685611255,1.125,trial_list_0.8_red.csv,1.1251785999629647,1.1584391999640502,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.1999999999999999,unmet,,green,red,,1484.4130243541715,,,,,0,423,423,92,trial,,,,,,green,1.4844130243541716,1.4833333333333334,2.3005693000159226,0.9980123999994248,1e-05,1e-05,1.4834021999849938,1.5168522999738343,2.0002136999974027,2.3005693000159226,2.3005693000159226,0.0,2.3005693000159226,2.5000169000122696,3.416552299982868,1.1159829999669455,1.1159829999669455,1.38429,-0.13816303288086343,-0.052562023378589354,,,,None,,,,-0.167,-0.16666666666666666,1.2840830243541717,1.2833333333333332,trial_list_0.8_red.csv,1.2837532999692485,1.3170281000202522,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,882.8398949493399,,,,,0,424,424,5,trial,,,,,,red,0.8828398949493399,0.8833333333333333,2.3001052999752574,0.9986203999724239,4e-05,4e-05,0.8830182999954559,0.9165614999947138,1.9995158999809064,2.3001052999752574,2.374553899979219,0.07444860000396147,2.3001052999752574,2.500250099983532,3.4417399999802,1.1416347000049427,1.0671861000009812,0.86015,0.06287837648713046,-0.13378377975985206,,,,None,,0.03318,2.0334237999632023,0.033,0.03333333333333333,0.9491698949493399,0.95,trial_list_0.8_red.csv,0.9494603999773972,0.9829545999527909,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1699.6243903903364,0,0,0,0,0,425,425,180,fam,0.5412342000054196,0.5412342000054196,270.0,2.540920900006313,2.540920900006313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1699.6243903903364,1,0,1,0,0,425,425,180,fam,0.4984877999522723,0.4984877999522723,270.0,2.4984199999598786,2.4984199999598786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1699.6243903903364,2,0,2,0,0,425,425,180,fam,0.4978437999961898,0.4978437999961898,270.0,2.4978098000283353,2.4978098000283353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1699.6243903903364,3,0,3,0,0,425,425,180,fam,0.49801650003064424,0.49801650003064424,270.0,2.4985537999891676,2.4985537999891676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1699.6243903903364,,,,,0,425,425,180,trial,,,,,,red,1.6996243903903365,1.7,2.299817899998743,0.991070199990645,1e-05,1e-05,1.6996831999858841,1.732809700013604,1.9993484999868087,2.299817899998743,2.299817899998743,0.0,2.299817899998743,2.50173660001019,4.441397999995388,2.141580099996645,2.141580099996645,1.66692,-0.1279589708243512,0.07401548312388942,,,,None,,,2.032728899968788,-0.233,-0.23333333333333334,1.4332943903903366,1.4333333333333333,trial_list_0.8_red.csv,1.433114699961152,1.4661940999794751,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-300,0.8,met,,red,green,,672.7558724674491,,,,,0,426,426,229,trial,,,,,,red,0.6727558724674491,0.675,2.299544600013178,0.9975192999700084,1e-05,1e-05,0.6741991000017151,0.7075638999813236,1.999576199974399,2.299544600013178,2.3079756000079215,0.008430999994743615,2.299544600013178,2.4993846000288613,3.2834854000248015,0.9839408000116237,0.97550980001688,0.2574,0.10692895514080328,0.10206854808894857,,,,None,,,,-0.3,-0.3,0.3394258724674491,0.3416666666666667,trial_list_0.8_red.csv,0.34113660000730306,0.3744923999765888,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,299.781950531381,,,,,0,427,427,349,trial,,,,,,red,0.299781950531381,0.3,2.299857100006193,0.9977358999894932,2e-05,2e-05,0.3001466999994591,0.33361189998686314,2.0002020000247285,2.299857100006193,2.50032580003608,0.20046870002988726,2.299857100006193,2.50032580003608,3.600297600030899,1.3004405000247061,1.0999717999948189,0.18608,0.08157890205208007,0.12327478532314325,,,,None,,0.03365,2.03369070001645,-0.1,-0.1,0.16645195053138104,0.16666666666666666,trial_list_0.8_red.csv,0.1669730999856256,0.20037460001185536,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,1672.2605163193596,,,,,0,428,428,216,trial,,,,,,red,1.6722605163193596,1.6666666666666667,2.300254000001587,0.9973290999769233,1e-05,1e-05,1.666444800037425,1.699762300006114,2.0004598000086844,2.300254000001587,2.300254000001587,0.0,2.300254000001587,2.4997873000102118,3.266803400008939,0.9665494000073522,0.9665494000073522,1.82631,-0.07671716914964424,0.1263576903641199,,,,None,,0.03336,2.033405299996957,0.033,0.03333333333333333,1.7385905163193596,1.7333333333333334,trial_list_0.8_red.csv,1.733066399989184,1.766413500008639,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,1138.8479794036243,,,,,0,429,429,455,trial,,,,,,red,1.1388479794036244,1.1333333333333333,2.299472999991849,0.9975217000464909,2e-05,2e-05,1.1332693999866024,1.1664253000053577,1.9994856999837793,2.299472999991849,2.299472999991849,0.0,2.299472999991849,2.49948040000163,3.282997400034219,0.98352440004237,0.98352440004237,0.92781,0.033239521421297664,-0.14403792615895655,,,,None,,,,-0.167,-0.16666666666666666,0.9385179794036242,0.9333333333333333,trial_list_0.8_red.csv,0.9332372000208125,0.9666024000034668,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,1481.7176278037002,,,,,0,430,430,443,trial,,,,,,red,1.4817176278037003,1.4833333333333334,2.3005279999924824,0.9975470999488607,2e-05,2e-05,1.4836884000105783,1.5169850999955088,2.000086799962446,2.3005279999924824,2.308431899989955,0.007903899997472763,2.3005279999924824,2.500012499978766,4.1081649999832734,1.807636999990791,1.7997330999933183,1.33669,-0.12879088196381128,-0.07255824335989368,,,,None,,0.03344,2.0335501999943517,0.233,0.23333333333333334,1.7480476278037,1.7416666666666667,trial_list_0.8_red.csv,1.7421633999911137,1.7753622999880463,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,945.3452964185878,,,,,0,431,431,297,trial,,,,,,red,0.9453452964185879,0.9416666666666667,2.2995289000100456,0.9985439999727532,1e-05,1e-05,0.9414330000290647,0.9750695999828167,1.9998993999906816,2.2995289000100456,2.399730700009968,0.10020179999992251,2.2995289000100456,2.4998637000098825,3.207875000021886,0.9083461000118405,0.808144300011918,0.63622,0.13449264471507344,-0.06134752215073526,,,,None,,0.0333,,0.1,0.1,1.0786752964185877,1.075,trial_list_0.8_red.csv,1.0752246000338346,1.1085146000259556,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,368.3121735241632,,,,,0,432,432,357,trial,,,,,,red,0.3683121735241632,0.36666666666666664,2.300275200046599,0.9982072999700904,2e-05,2e-05,0.3670983000192791,0.4002298000268638,2.000205000047572,2.300275200046599,2.300275200046599,0.0,2.300275200046599,2.500584500026889,3.1502599000232294,0.8499846999766305,0.8499846999766305,0.30782,0.12169020306700262,0.0839242779772432,,,,None,,,,-0.033,-0.03333333333333333,0.30198217352416323,0.3,trial_list_0.8_red.csv,0.3003374999971129,0.33342140004970133,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,591.7247252627536,,,,,0,433,433,432,trial,,,,,,red,0.5917247252627537,0.5916666666666667,2.2998290000250563,0.9982138000195846,5e-05,5e-05,0.5911750000086613,0.6245990000315942,1.9999660000321455,2.2998290000250563,2.2998290000250563,0.0,2.2998290000250563,2.5002855000202544,3.1502998000360094,0.8504708000109531,0.8504708000109531,0.36047,0.13384811760807966,0.06274130512878735,,,,None,,,,0.233,0.23333333333333334,0.8580547252627536,0.8583333333333333,trial_list_0.8_red.csv,0.8579205000423826,0.8916623000404797,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1558.4118044899203,,,,,0,434,434,362,trial,,,,,,red,1.5584118044899202,1.5583333333333333,2.2995373999583535,0.9970840000314638,1e-05,1e-05,1.557639999955427,1.590964899980463,1.9997961999615654,2.2995373999583535,2.2995373999583535,0.0,2.2995373999583535,2.499783799983561,3.2245251999702305,0.924987800011877,0.924987800011877,1.30435,-0.12076705668433614,-0.08524733413011963,,,,None,,,,-0.233,-0.23333333333333334,1.2920818044899205,1.2916666666666667,trial_list_0.8_red.csv,1.2914421999594197,1.3242730999481864,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,1317.9715073184725,,,,,0,435,435,276,trial,,,,,,red,1.3179715073184726,1.3166666666666667,2.2997446000226773,0.9975374999921769,1e-05,1e-05,1.316366899991408,1.3497432000003755,2.000026300025638,2.2997446000226773,2.7830810000305064,0.48333640000782907,2.2997446000226773,2.499849100015126,3.650324299989734,1.3505796999670565,0.8672432999592274,1.16273,-0.0723227960375511,-0.12892324511041717,,,,None,,0.03364,2.0334954999852926,-0.167,-0.16666666666666666,1.1176415073184727,1.1166666666666667,trial_list_0.8_red.csv,1.1168342999881133,1.149808500020299,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,384.55703722530905,,,,,0,436,436,155,trial,,,,,,red,0.38455703722530904,0.3833333333333333,2.300303800031543,0.9970693000359461,2e-05,2e-05,0.38379859999986365,0.4171389000257477,2.0004657999961637,2.300303800031543,2.300303800031543,0.0,2.300303800031543,2.500053800002206,3.5335057000047527,1.23320189997321,1.23320189997321,0.25,0.10452700597570448,0.10452700597570448,,,,None,,0.03375,2.0338034000014886,-0.233,-0.23333333333333334,0.11822703722530904,0.11666666666666667,trial_list_0.8_red.csv,0.11700590001419187,0.15034480002941564,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,430.7153812468291,,,,,0,437,437,373,trial,,,,,,red,0.4307153812468291,0.43333333333333335,2.2993530000094324,0.9978756000055,1e-05,1e-05,0.4329703000257723,0.46627879998413846,1.999317899986636,2.2993530000094324,2.2993530000094324,0.0,2.2993530000094324,2.4998453999869525,3.3326995000243187,1.0333465000148863,1.0333465000148863,0.3164,0.12390755918785504,0.08061455658005026,,,,None,,,,-0.1,-0.1,0.2973853812468291,0.3,trial_list_0.8_red.csv,0.3000113000161946,0.3326833000173792,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.1999999999999999,unmet,,green,red,,1315.771393458151,,,,,0,438,438,179,trial,,,,,,green,1.315771393458151,1.3166666666666667,2.3001345000229776,0.9987477999529801,1e-05,1e-05,1.3167654999997467,1.35004150000168,1.9998546999995597,2.3001345000229776,2.3001345000229776,0.0,2.3001345000229776,2.5001385000068694,4.933360599970911,2.633226099947933,2.633226099947933,1.52203,-0.1474697519530299,0.010220675877932765,,,,None,,0.03343,,0.167,0.16666666666666666,1.5161013934581509,1.5166666666666666,trial_list_0.8_red.csv,1.5166573000024073,1.5501367999822833,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
