delay,expectation,congruency,stim_color,distractor_color,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,space2pass.keys,participant,session,date,expName,psychopyVersion,frameRate,
-167,0.5,none,red,green,510.4438971703469,,,,,0,104,104,386,trial,,,,,,red,0.5104438971703469,0.5083333333333333,-0.167,-0.16666666666666666,0.3101138971703469,0.30833333333333335,trial_list_0.5_green.csv,2.3165542000206187,0.9974164000013843,4e-05,4e-05,0.0332,0.31648830004269257,0.35026730003301054,0.5166763000306673,0.5499664000235498,1.9997335000080056,,2.3165542000206187,2.6409495000261813,0.3243953000055626,2.3165542000206187,2.5161104000289924,3.4914823000435717,1.174928100022953,0.8505328000173904,0.23884,0.10079736257886977,0.10812807985733304,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,905.4150017792208,,,,,0,105,105,254,trial,,,,,,red,0.9054150017792209,0.9083333333333333,-0.3,-0.3,0.5720850017792207,0.575,trial_list_0.5_green.csv,2.3083395999856293,0.9966344999847934,3e-05,3e-05,0.03334,0.5750659999903291,0.6082419999875128,0.9083910000044852,0.9414994000107981,1.9997595999739133,2.0334460999583825,2.3083395999856293,2.3083395999856293,0.0,2.3083395999856293,2.508092099975329,3.4076628999901004,1.099323300004471,1.099323300004471,0.54477,0.14636360107659627,-0.020724049709960536,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,1839.6703468126016,,,,,0,106,106,207,trial,,,,,,green,1.8396703468126017,1.8416666666666666,-0.233,-0.23333333333333334,1.5733403468126017,1.575,trial_list_0.5_green.csv,2.3081630999804474,0.9987318000057712,5e-05,5e-05,,1.5749366999953054,1.6082630000310019,1.841634200012777,1.8749160000006668,1.9998224999872036,2.032974000030663,2.3081630999804474,2.316511499986518,0.008348400006070733,2.3081630999804474,2.5080721999984235,4.225055399991106,1.9168923000106588,1.908543900004588,1.92515,-0.03444137036337625,0.14375528499496176,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,red,green,1355.84788395553,,,,,0,107,107,8,trial,,,,,,red,1.3558478839555301,1.3583333333333334,-0.1,-0.1,1.2225178839555302,1.225,trial_list_0.5_green.csv,2.3081817000056617,0.9974368000403047,7e-05,7e-05,0.033,1.2248979000141844,1.2579144000192173,1.3579569000285119,1.391457099991385,1.9997000999865122,2.033047200005967,2.3081817000056617,2.316427699988708,0.008245999983046204,2.3081817000056617,2.5079154000268318,3.208020200021565,0.8998385000159033,0.8915925000328571,1.70415,-0.11844805450852185,0.08844121403302965,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,green,red,883.0077146688006,,,,,0,108,108,161,trial,,,,,,green,0.8830077146688007,0.8833333333333333,0.233,0.23333333333333334,1.1493377146688006,1.15,trial_list_0.5_green.csv,2.308103499992285,0.9968965000007302,5e-05,5e-05,0.03331,1.1497866999707185,1.1828940999694169,0.8828881999943405,0.916404599964153,1.999593599990476,2.0329255999531597,2.308103499992285,2.7744612999958917,0.4663578000036068,2.308103499992285,2.5076518999994732,5.941231599950697,3.6331280999584123,3.1667702999548055,1.62975,-0.13571119902586554,0.058602563215714665,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,red,green,372.3106889028686,,,,,0,109,109,252,trial,,,,,,red,0.3723106889028686,0.375,0.233,0.23333333333333334,0.6386406889028686,0.6416666666666666,trial_list_0.5_green.csv,2.307739500014577,0.9971250000526197,5e-05,5e-05,0.03329,0.6415384999709204,0.6749042000155896,0.37473049998516217,0.4082122999825515,1.999941400019452,2.032987000013236,2.307739500014577,2.949761199997738,0.6420216999831609,2.307739500014577,2.5076091999653727,4.2580529999686405,1.9503134999540634,1.3082917999709025,0.46896,0.14712121487270596,0.01439229275928645,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,red,green,1743.151961477921,,,,,0,110,110,148,trial,,,,,,red,1.7431519614779212,1.75,0.1,0.1,1.876481961477921,1.8833333333333333,trial_list_0.5_green.csv,2.3075875000213273,0.996934800001327,3e-05,3e-05,0.03309,1.883361899992451,1.9169464000151493,1.7500800000270829,1.7834165000240318,1.9996174999978393,2.032685099984519,2.3075875000213273,2.3075875000213273,0.0,2.3075875000213273,2.5081266000051983,4.116311300022062,1.8087238000007346,1.8087238000007346,1.96516,-0.016147139167266657,0.1469389664221266,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,963.3233824561,,,,,0,111,111,265,trial,,,,,,green,0.9633233824561,0.9666666666666667,-0.1,-0.1,0.8299933824561,0.8333333333333334,trial_list_0.5_green.csv,2.307652599993162,0.9970496000023559,5e-05,5e-05,0.0331,0.833235300029628,0.8664143999922089,0.966728100029286,1.0000361000420526,1.9995986000285484,2.0326680000289343,2.307652599993162,2.307652599993162,0.0,2.307652599993162,2.508133099996485,5.03303719998803,2.725384599994868,2.725384599994868,1.39981,-0.14056115207148284,-0.045764096023273484,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1525.2191744454078,,,,,0,112,112,135,trial,,,,,,green,1.5252191744454078,1.525,-0.1,-0.1,1.3918891744454078,1.3916666666666666,trial_list_0.5_green.csv,2.308360699971672,0.9974026000127196,3e-05,3e-05,0.03337,1.3914556999807246,1.424928899970837,1.524886199971661,1.5582915000268258,1.999958999978844,2.0333257999736816,2.308360699971672,2.308360699971672,0.0,2.308360699971672,2.5083039000164717,3.533280499977991,1.2249198000063188,1.2249198000063188,1.39948,-0.1405134546688394,-0.04591033667397723,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,red,green,1561.47604919352,,,,,0,113,113,292,trial,,,,,,red,1.56147604919352,1.5666666666666667,-0.1,-0.1,1.4281460491935203,1.4333333333333333,trial_list_0.5_green.csv,2.308148199983407,0.9975233999430202,4e-05,4e-05,,1.4330432999995537,1.4661339999875054,1.5660659999703057,1.5993807999766432,2.000017000013031,,2.308148199983407,2.4999615999986418,0.19181340001523495,2.308148199983407,2.5081332999980077,3.483565800008364,1.1754176000249572,0.9836042000097223,1.89948,-0.04591033667397723,0.1405134546688394,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,red,green,404.8618702837017,,,,,0,114,114,366,trial,,,,,,red,0.4048618702837017,0.4083333333333333,-0.1,-0.1,0.27153187028370174,0.275,trial_list_0.5_green.csv,2.3080412999843247,0.9960327000007965,3e-05,3e-05,0.03339,0.2751803999999538,0.3084824000252411,0.4084708000300452,0.4419491000007838,1.9997352000209503,,2.3080412999843247,2.3080412999843247,0.0,2.3080412999843247,2.5082308999844827,3.7252523000352085,1.4172110000508837,1.4172110000508837,0.23044,0.09790935952158156,0.11074993126211685,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,724.3738303654403,,,,,0,115,115,197,trial,,,,,,green,0.7243738303654403,0.725,-0.1,-0.1,0.5910438303654403,0.5916666666666667,trial_list_0.5_green.csv,2.3077707999618724,0.9962999999988824,3e-05,3e-05,0.03335,0.5916285999701358,0.6249128999770619,0.7247911999584176,0.7584475000039674,1.9999265999649651,2.0332997999503277,2.3077707999618724,2.3077707999618724,0.0,2.3077707999618724,2.507950200000778,4.108083600003738,1.8003128000418656,1.8003128000418656,0.93506,0.029949871429941967,-0.14475771191138614,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1677.327952088972,,,,,0,116,116,317,trial,,,,,,green,1.6773279520889721,1.6833333333333333,-0.1,-0.1,1.5439979520889722,1.55,trial_list_0.5_green.csv,2.307669600006193,0.9965969999902882,4e-05,4e-05,0.03336,1.5498485999996774,1.5832222000462934,1.6834468000452034,1.7166411000071093,1.9996064000297338,2.033249300031457,2.307669600006193,2.307669600006193,0.0,2.307669600006193,2.507650600047782,3.7665545000345446,1.4588849000283517,1.4588849000283517,1.74451,-0.10631339527379471,0.10270955136620845,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
167,0.5,none,green,red,267.84427650142857,,,,,0,117,117,333,trial,,,,,,green,0.26784427650142856,0.26666666666666666,0.167,0.16666666666666666,0.46817427650142857,0.4666666666666667,trial_list_0.5_green.csv,2.308519600017462,0.996418199967593,4e-05,4e-05,0.03347,0.4667804000200704,0.5002189999795519,0.2669865000061691,0.30009690002771094,2.000135699985549,2.0335063000093214,2.308519600017462,2.391538899973966,0.08301929995650426,2.308519600017462,2.5078931999742053,3.40000239998335,1.0914827999658883,1.008463500009384,0.25896,0.10742881510553244,0.10154230468879093,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-167,0.5,none,green,red,1442.649894744843,,,,,0,118,118,87,trial,,,,,,green,1.4426498947448432,1.45,-0.167,-0.16666666666666666,1.2423198947448433,1.2416666666666667,trial_list_0.5_green.csv,2.3083330999943428,0.9974059999804012,3e-05,3e-05,0.03314,1.2414434000384063,1.2751264999969862,1.4502012000302784,1.4829993000021204,2.000079400022514,2.0336252000415698,2.3083330999943428,2.3083330999943428,0.0,2.3083330999943428,2.5082620000466704,3.0911090000299737,0.7827759000356309,0.7827759000356309,1.503,-0.14781693180429042,0.0013944993566442493,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1146.787547604593,,,,,0,119,119,258,trial,,,,,,red,1.146787547604593,1.15,-0.3,-0.3,0.8134575476045931,0.8166666666666667,trial_list_0.5_green.csv,2.3081891000038013,0.9981900000129826,3e-05,3e-05,0.03313,0.8171965000219643,0.8503759000450373,1.1500413000467233,1.1837435000343248,1.999973600031808,2.033378900028765,2.3081891000038013,2.3081891000038013,0.0,2.3081891000038013,2.508449200016912,3.4332050000084564,1.1250159000046551,1.1250159000046551,1.62541,-0.1364978020797021,0.05674627726908964,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,546.2356448396038,,,,,0,120,120,72,trial,,,,,,red,0.5462356448396037,0.55,0.033,0.03333333333333333,0.6125656448396039,0.6166666666666667,trial_list_0.5_green.csv,2.308201299980283,0.9975337999640033,3e-05,3e-05,0.03313,0.6163476000074297,0.6497218000004068,0.5496010999777354,0.5830472999950871,1.999771500006318,2.033167499990668,2.308201299980283,2.317065699957311,0.00886439997702837,2.308201299980283,2.5081404999946244,3.566329399996903,1.25812810001662,1.2492637000395916,1.79372,-0.08923194417311127,0.11785351117203376,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,green,red,895.6532193783589,,,,,0,121,121,37,trial,,,,,,green,0.895653219378359,0.9,-0.3,-0.3,0.5623232193783589,0.5666666666666667,trial_list_0.5_green.csv,2.3086764000472613,0.9972778999945149,2e-05,2e-05,0.03333,0.5670449000317603,0.6004951000213623,0.9003099999972619,0.9335207000258379,2.000399300013669,2.0336606000200845,2.3086764000472613,2.3086764000472613,0.0,2.3086764000472613,2.5088449000031687,3.5422024000436068,1.2335259999963455,1.2335259999963455,1.29451,-0.11807454080483366,-0.08893926450234223,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,red,green,1674.9373294011325,,,,,0,122,122,244,trial,,,,,,red,1.6749373294011325,1.675,-0.033,-0.03333333333333333,1.6086073294011325,1.6083333333333334,trial_list_0.5_green.csv,2.3083027999964543,0.9971388999838382,4e-05,4e-05,0.03339,1.6082562999799848,1.6415838999673724,1.6748538999818265,1.7085302000050433,1.9999681999906898,2.0333314999588765,2.3083027999964543,2.3666469999589026,0.05834419996244833,2.3083027999964543,2.5083261000108905,4.766647499985993,2.4583446999895386,2.4000005000270903,1.74293,-0.10682345542439946,0.10217895736246904,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
167,0.5,none,green,red,1030.9816786349395,,,,,0,123,123,131,trial,,,,,,green,1.0309816786349395,1.0333333333333332,0.167,0.16666666666666666,1.2313116786349394,1.2333333333333334,trial_list_0.5_green.csv,2.3083800000022165,0.9968669999507256,3e-05,3e-05,,1.233570399985183,1.2667082999832928,1.0334233000176027,1.0667243999778293,2.0000275999773294,,2.3083800000022165,2.483605900022667,0.17522590002045035,2.3083800000022165,2.5086801999714226,3.8750944000203162,1.5667144000180997,1.3914884999976493,0.75277,0.10361415820353019,-0.10543195045271496,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1846.2606293321985,,,,,0,124,124,156,trial,,,,,,red,1.8462606293321986,1.8499999999999999,-0.3,-0.3,1.5129306293321987,1.5166666666666666,trial_list_0.5_green.csv,2.309117700031493,0.9969761000247672,4e-05,4e-05,0.03332,1.5171804000274278,1.5507121999980882,1.850383499986492,1.8839411999797449,2.000671899993904,2.033848399994895,2.309117700031493,2.3170588000211865,0.007941099989693612,2.309117700031493,2.508532900013961,3.583952600019984,1.274834899988491,1.2668937999987975,1.86368,-0.06138997257865235,0.13447327326752417,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1089.7005049869556,0,0,0,0,0,125,125,103,fam,0.5565896000480279,0.5565896000480279,269.99999999999955,2.56510549999075,2.56510549999075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1089.7005049869556,1,0,1,0,0,125,125,103,fam,0.49682749999919906,0.49682749999919906,269.99999999999955,2.505551300011575,2.505551300011575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1089.7005049869556,2,0,2,0,0,125,125,103,fam,0.49756560003152117,0.49756560003152117,269.99999999999955,2.505906899983529,2.505906899983529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1089.7005049869556,3,0,3,0,0,125,125,103,fam,0.49745580001035705,0.49745580001035705,269.99999999999955,2.505960199981928,2.505960199981928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1089.7005049869556,,,,,0,125,125,103,trial,,,,,,green,1.0897005049869557,1.0916666666666666,0.3,0.3,1.4230305049869556,1.425,trial_list_0.5_green.csv,2.3087897999794222,0.9978488000342622,4e-05,4e-05,0.03336,1.425456499971915,1.4588731999974698,1.0919725999701768,1.1256130000110716,2.000363099970855,2.033965500013437,2.3087897999794222,2.3172102000098675,0.008420400030445307,2.3087897999794222,2.508811899984721,4.475467899988871,2.166678100009449,2.1582576999790035,1.72793,-0.11151725155386638,0.0970344916118058,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,green,red,1001.8296385953864,,,,,0,126,126,201,trial,,,,,,green,1.0018296385953864,1.0083333333333333,0.1,0.1,1.1351596385953862,1.1416666666666666,trial_list_0.5_green.csv,2.3084688000380993,0.9968872999888845,3e-05,3e-05,,1.141834900015965,1.1753287999890745,1.0085018000099808,1.0417436999850906,1.9999416000209749,,2.3084688000380993,2.3501114000100642,0.041642599971964955,2.3084688000380993,2.5086426000343636,3.1664456999860704,0.8579768999479711,0.8163342999760062,1.29517,-0.11825880758807587,-0.0886941056910569,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,893.7552824512234,,,,,0,127,127,74,trial,,,,,,red,0.8937552824512234,0.9,-0.3,-0.3,0.5604252824512234,0.5583333333333333,trial_list_0.5_green.csv,2.3083093999885023,0.9966086000204086,7e-05,7e-05,0.03298,0.5585218999767676,0.5917299999855459,0.8999882999924012,0.9332337999949232,1.9999368999851868,2.033219699980691,2.3083093999885023,2.3083093999885023,0.0,2.3083093999885023,2.5079958999995142,3.675199799996335,1.3668904000078328,1.3668904000078328,0.26645,0.1097868122719829,0.09898810942555834,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,red,green,798.85188012397,,,,,0,128,128,362,trial,,,,,,red,0.79885188012397,0.8,-0.233,-0.23333333333333334,0.53252188012397,0.5333333333333333,trial_list_0.5_green.csv,2.308166600007098,0.996426599973347,3e-05,3e-05,,0.5326812000130303,0.5659371000365354,0.7996909000212327,0.8329762000357732,1.9999446000438184,,2.308166600007098,2.3167981000151485,0.008631500008050352,2.308166600007098,2.5082442000275478,5.449423800047953,3.1412572000408545,3.132625700032804,0.81795,0.08000888163189265,-0.12429951253526184,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,green,red,469.7824492103277,,,,,0,129,129,473,trial,,,,,,green,0.4697824492103277,0.475,0.233,0.23333333333333334,0.7361124492103278,0.7416666666666667,trial_list_0.5_green.csv,2.3083618999808095,0.9976832999964245,4e-05,4e-05,,0.7417031999793835,0.7752209999598563,0.4749026999925263,0.5082807999569923,2.000034299970139,,2.3083618999808095,2.3083618999808095,0.0,2.3083618999808095,2.508262699993793,3.5415029999567196,1.23314109997591,1.23314109997591,0.38495,0.1382723758535846,0.05227370306659905,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,411.2555411026537,,,,,0,130,130,263,trial,,,,,,green,0.4112555411026537,0.4083333333333333,-0.233,-0.23333333333333334,0.1449255411026537,0.14166666666666666,trial_list_0.5_green.csv,2.308498300029896,0.9974119000253268,3e-05,3e-05,0.03336,0.1415687000262551,0.17520420002983883,0.4083023000275716,0.4416855000308715,2.000018500024453,2.0333810000447556,2.308498300029896,2.3336051999940537,0.025106899964157492,2.308498300029896,2.508524800010491,3.383056100050453,1.074557800020557,1.0494509000563994,0.09887,0.045179099491855855,0.14075027149385863,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,1532.2643521045532,,,,,0,131,131,229,trial,,,,,,green,1.5322643521045531,1.5333333333333332,0.3,0.3,1.865594352104553,1.8666666666666667,trial_list_0.5_green.csv,2.3086488000117242,0.9952944999677129,2e-05,2e-05,0.0333,1.8669427999993786,1.900303200003691,1.533721300016623,1.5669885000097565,2.0003575999871828,2.033621900016442,2.3086488000117242,2.3086488000117242,0.0,2.3086488000117242,2.5086919000023045,4.117119000002276,1.808470199990552,1.808470199990552,1.74753,-0.10533412799349606,0.1037136029474423,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,red,green,361.401455270725,,,,,0,132,132,48,trial,,,,,,red,0.36140145527072504,0.35833333333333334,-0.033,-0.03333333333333333,0.29507145527072504,0.2916666666666667,trial_list_0.5_green.csv,2.308746599999722,0.9966644999803975,2e-05,2e-05,0.0333,0.2915712999529205,0.3253326999838464,0.35869679995812476,0.3920512999757193,2.000400199962314,2.0343307000002824,2.308746599999722,2.850535499979742,0.5417888999800198,2.308746599999722,2.5087096999632195,4.383452699985355,2.074706099985633,1.5329172000056133,0.20483,0.0886941056910569,0.11825880758807587,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,1289.1190254707467,,,,,0,133,133,489,trial,,,,,,green,1.2891190254707467,1.2916666666666667,-0.233,-0.23333333333333334,1.0227890254707466,1.025,trial_list_0.5_green.csv,2.3085025000036694,0.9966762000112794,1e-05,1e-05,0.0333,1.0251020999858156,1.0583614999777637,1.2916750999866053,1.3250449000042863,1.9999493000213988,2.0331833999953233,2.3085025000036694,2.3085025000036694,0.0,2.3085025000036694,2.5082743000239134,4.966166300000623,2.6576637999969535,2.6576637999969535,1.3413,-0.12982869414943304,-0.07068451125913577,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,red,green,445.8087108874741,,,,,0,134,134,20,trial,,,,,,red,0.4458087108874741,0.45,0.233,0.23333333333333334,0.712138710887474,0.7166666666666667,trial_list_0.5_green.csv,2.308326099999249,0.998628799978178,4e-05,4e-05,0.03323,0.7166176000027917,0.74982570001157,0.4498467000084929,0.48316740000154823,2.0002159000141546,2.033816699986346,2.308326099999249,2.316638799966313,0.008312699967063963,2.308326099999249,2.508217099995818,4.366043699963484,2.057717599964235,2.049404899997171,1.34806,-0.131299449197892,-0.06791350820580619,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,green,red,838.6764813673345,,,,,0,135,135,457,trial,,,,,,green,0.8386764813673345,0.8416666666666667,0.033,0.03333333333333333,0.9050064813673345,0.9083333333333333,trial_list_0.5_green.csv,2.308184700028505,0.9980790999834426,3e-05,3e-05,,0.9082493000314571,0.9415637000347488,0.8416006000479683,0.8751477000187151,1.9999204000341706,,2.308184700028505,2.308184700028505,0.0,2.308184700028505,2.5084423000225797,4.658368400007021,2.3501836999785155,2.3501836999785155,0.75482,0.10293144923428428,-0.10609857074918534,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,1036.8704056493978,,,,,0,136,136,56,trial,,,,,,red,1.0368704056493978,1.0416666666666667,0.033,0.03333333333333333,1.1032004056493976,1.1083333333333334,trial_list_0.5_green.csv,2.3083005999797024,0.9972824999713339,3e-05,3e-05,0.03354,1.1087185999494977,1.1417914999765344,1.041965899989009,1.07535109994933,2.000134799978696,2.033474199997727,2.3083005999797024,3.0749567999737337,0.7666561999940313,2.3083005999797024,2.508360799984075,4.5250178999849595,2.216717300005257,1.4500611000112258,1.61236,-0.13870917262908752,0.051103379389663826,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,1497.1669915274972,,,,,0,137,137,167,trial,,,,,,green,1.4971669915274972,1.5,-0.233,-0.23333333333333334,1.2308369915274973,1.2333333333333334,trial_list_0.5_green.csv,2.3076606999966316,0.9972888000193052,4e-05,4e-05,0.03348,1.2333632000372745,1.2665670000133105,1.4996131000225432,1.5332379000028595,1.9996027000015602,2.032755399995949,2.3076606999966316,2.3160118000232615,0.008351100026629865,2.3076606999966316,2.5084139000391588,3.224753500020597,0.9170928000239655,0.9087416999973357,1.36452,-0.13463497680978584,-0.061034522820436254,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,992.5328474517509,,,,,0,138,138,310,trial,,,,,,red,0.9925328474517509,0.9916666666666667,-0.3,-0.3,0.6592028474517508,0.6583333333333333,trial_list_0.5_green.csv,2.308341500000097,0.9975578000303358,4e-05,4e-05,0.03328,0.658296599984169,0.6916589000029489,0.9917954999837093,1.0250648999935947,2.000047200010158,2.033182699989993,2.308341500000097,2.308341500000097,0.0,2.308341500000097,2.5084368000389077,4.016530300024897,1.7081888000248,1.7081888000248,0.45671,0.1464585952314735,0.02004170250535953,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
167,0.5,none,red,green,335.84807250211554,,,,,0,139,139,90,trial,,,,,,red,0.33584807250211557,0.3333333333333333,0.167,0.16666666666666666,0.5361780725021156,0.5333333333333333,trial_list_0.5_green.csv,2.3083575000055134,0.9974328000098467,3e-05,3e-05,0.03318,0.5332952000317164,0.566649199987296,0.3334241000120528,0.366650500043761,2.000035500037484,2.0332501000375487,2.3083575000055134,2.3083575000055134,0.0,2.3083575000055134,2.5085366000421345,3.1996008999994956,0.8912433999939822,0.8912433999939822,0.11713,0.0531768862887374,0.13792754881141261,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,green,red,1349.432650863938,,,,,0,140,140,289,trial,,,,,,green,1.349432650863938,1.35,-0.033,-0.03333333333333333,1.283102650863938,1.2833333333333332,trial_list_0.5_green.csv,2.308352999971248,0.9984947000048123,4e-05,4e-05,0.03342,1.2833802999812178,1.3169463999802247,1.349960099963937,1.3835326000116765,2.000176300003659,2.0333436999935657,2.308352999971248,2.308352999971248,0.0,2.308352999971248,2.508236499968916,3.4083373000030406,1.0999843000317924,1.0999843000317924,1.68923,-0.12246329977501694,0.08279208998874385,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,714.8656642997069,,,,,0,141,141,269,trial,,,,,,green,0.7148656642997069,0.7166666666666667,-0.233,-0.23333333333333334,0.44853566429970687,0.45,trial_list_0.5_green.csv,2.308417599997483,0.9965171000221744,4e-05,4e-05,0.03343,0.45030540000880137,0.48362830001860857,0.71682770003099,0.7502692000125535,2.000138400006108,2.033413199998904,2.308417599997483,2.308417599997483,0.0,2.308417599997483,2.5084385000518523,4.066735800006427,1.7583182000089437,1.7583182000089437,0.32396,0.12578836214908723,0.07764713712906618,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
