id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-33,0.5,none,,green,red,,530.1720995776218,,,,,0,377,377,27,trial,,,,,,green,0.5301720995776218,0.5333333333333333,2.3082258999929763,0.9907546999893384,1e-05,1e-05,0.5326842999929795,0.5662404000031529,1.99969099998998,2.0329188000032445,2.3082258999929763,2.3082258999929763,2.5074783000018215,2.3082258999929763,0.0,3.2333366999955615,0.9251108000025852,0.9251108000025852,0.81831,0.07987049695219625,-0.12438847885997777,,,,None,,0.03288,-0.033,-0.03333333333333333,0.4638420995776218,0.4666666666666667,trial_list_0.5_green.csv,0.4657415999972727,0.4991567999968538,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-33,0.5,none,,green,red,,796.0547161147775,,,,,0,378,378,79,trial,,,,,,green,0.7960547161147775,0.8,2.307936700002756,0.9969696000043768,1e-05,1e-05,0.7998246000061044,0.8335458999936236,2.000067000000854,,2.307936700002756,2.307936700002756,2.5082436999946367,2.399644300006912,0.09170760000415612,3.1668134999927133,0.8588767999899574,0.7671691999858012,0.82983,0.07531489648023318,-0.1271984918332827,,,,None,,,-0.033,-0.03333333333333333,0.7297247161147775,0.7333333333333333,trial_list_0.5_green.csv,0.7331121000024723,0.7669763000012608,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,green,red,,1103.0804407197245,,,,,0,379,379,477,trial,,,,,,green,1.1030804407197246,1.1083333333333334,2.308049999992363,0.9969323999976041,2e-05,2e-05,1.1083141999988584,1.1416573000024073,1.999483899999177,2.032831199991051,2.308049999992363,2.308049999992363,2.508106699999189,2.549736999993911,0.24168700000154786,3.8747737999947276,1.5667238000023644,1.3250368000008166,0.85242,0.06610868317625139,-0.13221736635250278,,,,None,,0.03312,0.3,0.3,1.4364104407197245,1.4416666666666667,trial_list_0.5_green.csv,1.4416962999966927,1.475007300003199,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,green,red,,1751.636928661908,,,,,0,380,380,267,trial,,,,,,green,1.751636928661908,1.7583333333333333,2.308153799996944,0.9973770000069635,2e-05,2e-05,1.758461699995678,1.791540200007148,1.999508799999603,2.0330944000015734,2.308153799996944,2.308153799996944,2.5084390999982134,2.5915654999989783,0.2834117000020342,3.916632699998445,1.6084789000015007,1.3250671999994665,1.19784,-0.08607422516358304,-0.12017910683217252,,,,None,,0.03318,-0.3,-0.3,1.418306928661908,1.425,trial_list_0.5_green.csv,1.4248358000040753,1.4585679000010714,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,red,green,,400.8757338674368,,,,,0,381,381,388,trial,,,,,,red,0.4008757338674368,0.4,2.308052799999132,0.9982984999951441,2e-05,2e-05,0.3999628999881679,0.433250499991118,1.9997622999944724,,2.308052799999132,2.308052799999132,2.5083910999965155,2.558093399988138,0.2500405999890063,3.408046899989131,1.099994099989999,0.8499535000009928,0.56778,0.1444847921557663,-0.03123995506070622,,,,None,,,0.233,0.23333333333333334,0.6672057338674369,0.6666666666666666,trial_list_0.5_green.csv,0.6664162999950349,0.6997163999913028,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,167,0.5,none,,red,green,,786.340968844936,,,,,0,382,382,432,trial,,,,,,red,0.786340968844936,0.7916666666666666,2.3083950000000186,0.9990551999944728,2e-05,2e-05,0.791497199999867,0.8248596000048565,1.9999386999988928,,2.3083950000000186,2.3083950000000186,2.508127900000545,2.6414335000008577,0.3330385000008391,3.3415111000067554,1.0331161000067368,0.7000776000058977,0.61361,0.13850770218957653,-0.05164693979950311,,,,None,,0.03303,0.167,0.16666666666666666,0.9866709688449361,0.9916666666666667,trial_list_0.5_green.csv,0.9914462000015192,1.0247938000102295,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,red,green,,780.7094203020481,,,,,0,383,383,312,trial,,,,,,red,0.7807094203020482,0.7833333333333333,2.308375300010084,0.9973498999897856,2e-05,2e-05,0.7837216000043554,0.8170245000073919,2.000041200008127,,2.308375300010084,2.308375300010084,2.5082370000018273,2.4417278000037186,0.1333524999936344,3.1337415000016335,0.8253661999915494,0.692013699997915,0.62613,0.13636998811698947,-0.05705275013057722,,,,None,,,0.3,0.3,1.114039420302048,1.1166666666666667,trial_list_0.5_green.csv,1.1168470999982674,1.1500215999985812,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,green,red,,1817.4736959631848,,,,,0,384,384,125,trial,,,,,,green,1.8174736959631848,1.825,2.3082305999996606,0.997167299996363,3e-05,3e-05,1.8248783000017283,1.858206600008998,2.0000925000058487,2.033366300005582,2.3082305999996606,2.3082305999996606,2.5086297999951057,2.4581870999973034,0.14995649999764282,3.4999896000081208,1.1917590000084601,1.0418025000108173,0.93866,0.028309733432164346,-0.14508738383984227,,,,None,,0.03317,-0.233,-0.23333333333333334,1.5511436959631848,1.5583333333333333,trial_list_0.5_green.csv,1.5587770999991335,1.5918296000018017,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,red,green,,372.3106889028686,,,,,0,385,385,252,trial,,,,,,red,0.3723106889028686,0.375,2.3085046999913175,0.9969467999908375,1e-05,1e-05,0.37524239999765996,0.4087384000013117,2.000497799992445,2.033522099998663,2.3085046999913175,2.3085046999913175,2.5086023999901954,2.3085046999913175,0.0,3.191926400002558,0.8834217000112403,0.8834217000112403,0.55874,0.14531350306742125,-0.027125187239251964,,,,None,,0.03334,0.233,0.23333333333333334,0.6386406889028686,0.6416666666666666,trial_list_0.5_green.csv,0.6417709999950603,0.6749449999915669,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1146.787547604593,,,,,0,386,386,258,trial,,,,,,red,1.146787547604593,1.15,2.308347499987576,0.997656100007589,1e-05,1e-05,1.1501613999862457,1.1834760999918217,1.999980599997798,2.03361749999749,2.308347499987576,2.308347499987576,2.5082607999938773,2.683896399990772,0.37554890000319574,3.416828599991277,1.1084811000037007,0.732932200000505,0.72206,0.11328757894894737,-0.09496164706014706,,,,None,,0.0333,-0.3,-0.3,0.8134575476045931,0.8166666666666667,trial_list_0.5_green.csv,0.8167107999906875,0.8497635999956401,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,1168.1875265062672,,,,,0,387,387,217,trial,,,,,,green,1.1681875265062671,1.175,2.3078542000002926,0.9978331000020262,1e-05,1e-05,1.174472099999548,1.2077723999973387,1.9994286000001011,,2.3078542000002926,2.3078542000002926,2.5078524999989895,2.3078542000002926,0.0,3.474896700005047,1.1670425000047544,1.1670425000047544,1.02207,-0.010240857765327918,-0.14746835182072202,,,,None,,0.03298,0.1,0.1,1.301517526506267,1.3083333333333333,trial_list_0.5_green.csv,1.307847899995977,1.341177800000878,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,green,red,,453.4831488132645,,,,,0,388,388,21,trial,,,,,,green,0.4534831488132645,0.4583333333333333,2.3077985999989323,0.9978299000067636,1e-05,1e-05,0.4581169000011869,0.49152179999509826,1.9998695999966003,2.033167199988384,2.3077985999989323,2.3077985999989323,2.507885399987572,2.3077985999989323,0.0,3.1827167000010377,0.8749181000021053,0.8749181000021053,0.12112,0.05490027316870664,0.1372506829217666,,,,None,,0.03339,-0.3,-0.3,0.12015314881326451,0.11666666666666667,trial_list_0.5_green.csv,0.11656199999561068,0.1496566999994684,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-33,0.5,none,,red,green,,1183.0163790324386,,,,,0,389,389,84,trial,,,,,,red,1.1830163790324386,1.1833333333333333,2.3081961999996565,0.9988428999931784,1e-05,1e-05,1.1835273999895435,1.2168120999995153,1.9999991999939084,,2.3081961999996565,2.3081961999996565,2.5080157999909716,2.7162955999956466,0.4080993999959901,3.4417762999946717,1.1335800999950152,0.7254806999990251,1.11074,-0.05039502362167299,-0.13896809544158312,,,,None,,,-0.033,-0.03333333333333333,1.1166863790324386,1.1166666666666667,trial_list_0.5_green.csv,1.116385999994236,1.1503067999874474,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,red,green,,999.415276991584,,,,,0,390,390,248,trial,,,,,,red,0.9994152769915841,1.0,2.308643199998187,0.997523199999705,5e-05,5e-05,1.0002614999975776,1.0333736999891698,2.0000696999923093,2.0335159999958705,2.308643199998187,2.308643199998187,2.508440999998129,2.425091600001906,0.11644840000371914,3.383307500000228,1.0746643000020413,0.9582158999983221,0.76253,0.10033404059134929,-0.10855814227916483,,,,None,,,-0.167,-0.16666666666666666,0.799085276991584,0.8,trial_list_0.5_green.csv,0.8004208999918774,0.8335771999991266,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,red,green,,495.5961257942004,,,,,0,391,391,154,trial,,,,,,red,0.4955961257942004,0.5,2.3087918999954127,0.9970712000067579,5e-05,5e-05,0.5002859999949578,0.5335170999896945,2.000420500000473,2.033560600000783,2.3087918999954127,2.3087918999954127,2.5087761000031605,2.3087918999954127,0.0,3.550292799991439,1.2415008999960264,1.2415008999960264,0.9304,0.032067421588962086,-0.1443033971503294,,,,None,,0.03323,-0.1,-0.1,0.3622661257942004,0.36666666666666664,trial_list_0.5_green.csv,0.36691630000132136,0.40047739999135956,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1162.475087855698,,,,,0,392,392,136,trial,,,,,,red,1.162475087855698,1.1666666666666667,2.3083982999960426,0.9977777000021888,1e-05,1e-05,1.1667872999969404,1.2002310999960173,2.00008089999028,2.033502399994177,2.3083982999960426,2.3083982999960426,2.508399599988479,2.39159679999284,0.08319849999679718,3.7749363999901107,1.466538099994068,1.3833395999972709,1.01256,-0.00583059776409538,-0.14770847669041628,,,,None,,0.03361,-0.3,-0.3,0.8291450878556978,0.8333333333333334,trial_list_0.5_green.csv,0.8335652999958256,0.8669724999926984,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1846.2606293321985,,,,,0,393,393,156,trial,,,,,,red,1.8462606293321986,1.8499999999999999,2.308241499995347,0.9976083999936236,3e-05,3e-05,1.8502496000000974,1.8831855000025826,2.00018529999943,,2.308241499995347,2.308241499995347,2.50832989999617,2.5501052000035997,0.24186370000825264,3.7836762000079034,1.4754347000125563,1.2335710000043036,1.37758,-0.137024531036672,-0.055462310181510086,,,,None,,,-0.3,-0.3,1.5129306293321987,1.5166666666666666,trial_list_0.5_green.csv,1.5166228000016417,1.5499546000064583,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,893.7552824512234,,,,,0,394,394,74,trial,,,,,,red,0.8937552824512234,0.9,2.3081188000069233,0.997076300001936,3e-05,3e-05,0.899478999999701,0.9328805999975884,1.9999911000049906,2.0332865999953356,2.3081188000069233,2.3081188000069233,2.508012400008738,2.3081188000069233,0.0,3.5915269999968586,1.2834081999899354,1.2834081999899354,1.45419,-0.14629510294335368,-0.021202188832370093,,,,None,,0.03338,-0.3,-0.3,0.5604252824512234,0.5583333333333333,trial_list_0.5_green.csv,0.5581450000026962,0.5915117999975337,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,598.679956488402,,,,,0,395,395,384,trial,,,,,,red,0.598679956488402,0.6,2.308863400001428,0.9973011999973096,1e-05,1e-05,0.6005885000049602,0.6335502000001725,2.0004331000091042,2.0338467999972636,2.308863400001428,2.308863400001428,2.5086335000087274,2.308863400001428,0.0,4.308778699996765,1.9999152999953367,1.9999152999953367,1.0505,-0.02335471033889714,-0.1459669396181071,,,,None,,0.03345,-0.3,-0.3,0.26534995648840204,0.26666666666666666,trial_list_0.5_green.csv,0.26688510000531096,0.3006002000038279,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-33,0.5,none,,red,green,,1704.155808950765,,,,,0,396,396,270,trial,,,,,,red,1.7041558089507651,1.7083333333333333,2.308075600012671,0.9981780999951297,4e-05,4e-05,1.7083454000094207,1.741863800009014,2.000091699999757,2.033327000011923,2.308075600012671,2.308075600012671,2.5086111000127858,2.7332530000130646,0.4251774000003934,3.7504785000055563,1.442402899992885,1.0172254999924917,0.98296,0.007907777452078976,-0.1476118457721409,,,,None,,0.03359,-0.033,-0.03333333333333333,1.6378258089507651,1.6416666666666666,trial_list_0.5_green.csv,1.641608100006124,1.6749383000133093,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,red,green,,816.4080945386564,,,,,0,397,397,108,trial,,,,,,red,0.8164080945386565,0.8166666666666667,2.308311999993748,0.996910999994725,1e-05,1e-05,0.817001799994614,0.8505150999990292,2.00076490000356,2.0335919999924954,2.308311999993748,2.308311999993748,2.5087198999972316,2.492374599998584,0.18406260000483599,3.308625799996662,1.000313800002914,0.8162511999980779,0.67,0.12723793517588466,-0.07524824123305007,,,,None,,0.03333,-0.167,-0.16666666666666666,0.6160780945386564,0.6166666666666667,trial_list_0.5_green.csv,0.6171412999974564,0.6502864999929443,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,red,green,,418.2392443890644,,,,,0,398,398,300,trial,,,,,,red,0.4182392443890644,0.4166666666666667,2.3083383000048343,0.9971515000070212,1e-05,1e-05,0.41664909999235533,0.4499997999955667,1.9995980999956373,,2.3083383000048343,2.3083383000048343,2.5081705000047805,2.4749459000013303,0.166607599996496,3.4166645999939647,1.1083262999891303,0.9417186999926344,0.87828,0.05515720020550158,-0.13714763294340934,,,,None,,0.0333,0.033,0.03333333333333333,0.4845692443890644,0.48333333333333334,trial_list_0.5_green.csv,0.4831726999982493,0.516850500003784,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1832.676134119209,,,,,0,399,399,222,trial,,,,,,red,1.832676134119209,1.8416666666666666,2.3081323000078555,0.9985311000054935,1e-05,1e-05,1.8413115000003017,1.8748285000037868,1.9998417000024347,2.033129100003862,2.3081323000078555,2.3081323000078555,2.5078943999978947,2.558035399997607,0.24990309998975135,3.6333063000056427,1.3251739999977872,1.0752709000080358,1.27444,-0.1122359755613673,-0.09620226476688626,,,,None,,0.03333,-0.3,-0.3,1.4993461341192091,1.5083333333333333,trial_list_0.5_green.csv,1.5078659999999218,1.541702800008352,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,452.26077636665656,0,0,0,0,0,400,400,391,fam,0.5318394000059925,0.5318394000059925,269.99999999999955,2.540468100007274,2.540468100007274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,452.26077636665656,1,0,1,0,0,400,400,391,fam,0.4985974000010174,0.4985974000010174,269.99999999999955,2.5066968000028282,2.5066968000028282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,452.26077636665656,2,0,2,0,0,400,400,391,fam,0.4990397000074154,0.4990397000074154,269.99999999999955,2.507631100001163,2.507631100001163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,452.26077636665656,3,0,3,0,0,400,400,391,fam,0.49852669998654164,0.49852669998654164,269.99999999999955,2.507031499990262,2.507031499990262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,452.26077636665656,,,,,0,400,400,391,trial,,,,,,green,0.45226077636665657,0.45,2.308440299995709,0.99754790001316,1e-05,1e-05,0.44995949999429286,0.48334150000300724,1.9999748999980511,,2.308440299995709,2.308440299995709,2.5081007999979192,2.308440299995709,0.0,3.399983199997223,1.0915429000015138,1.0915429000015138,0.22492,0.0959762435776696,0.11242931390527008,,,,None,,,0.1,0.1,0.5855907763666566,0.5916666666666667,trial_list_0.5_green.csv,0.5913750000036089,0.6248974999907659,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,green,red,,737.7591837303523,,,,,0,401,401,409,trial,,,,,,green,0.7377591837303523,0.7416666666666667,2.3084878000081517,0.9963403000001563,2e-05,2e-05,0.7414864000020316,0.7748277000064263,1.9998864000081085,,2.3084878000081517,2.3084878000081517,2.508440100005828,2.516676900006132,0.20818909999798052,3.799924799997825,1.4914369999896735,1.283247899991693,0.44743,0.1458122115556408,0.02430203525927347,,,,None,,,-0.3,-0.3,0.40442918373035236,0.4083333333333333,trial_list_0.5_green.csv,0.4086249999963911,0.4415893999976106,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,red,green,,924.9346314596972,,,,,0,402,402,446,trial,,,,,,red,0.9249346314596972,0.9249999999999999,2.3083330999943428,0.9967994999897201,2e-05,2e-05,0.9249307999998564,0.9583063000027323,1.9999836000060895,2.0333305999956792,2.3083330999943428,2.3083330999943428,2.508336099999724,2.3083330999943428,0.0,3.4747334999992745,1.1664004000049317,1.1664004000049317,0.9777,0.010348130743954591,-0.14746086310135292,,,,None,,0.03349,0.1,0.1,1.0582646314596973,1.0583333333333333,trial_list_0.5_green.csv,1.0582855999964522,1.0913892999960808,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,167,0.5,none,,red,green,,1584.5142549540703,,,,,0,403,403,338,trial,,,,,,red,1.5845142549540703,1.5916666666666666,2.3086490999994567,0.9981613999989349,2e-05,2e-05,1.5917129000008572,1.6254330999945523,2.000222999995458,2.03334549999272,2.3086490999994567,2.3086490999994567,2.5084859000053257,2.725289599999087,0.41664049999963026,3.6920741999929305,1.3834250999934739,0.9667845999938436,1.17444,-0.07701627753848063,-0.12617560362687252,,,,None,,0.03305,0.167,0.16666666666666666,1.7848442549540702,1.7916666666666667,trial_list_0.5_green.csv,1.7918214999954216,1.8254432999965502,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,green,red,,540.2354931134145,,,,,0,404,404,53,trial,,,,,,green,0.5402354931134145,0.5416666666666666,2.308266599997296,0.9977116999943973,3e-05,3e-05,0.541139299995848,0.5744635999872116,2.0000531999976374,2.0332131999894045,2.308266599997296,2.308266599997296,2.5084258999995654,2.308266599997296,0.0,3.0745521999924676,0.7662855999951717,0.7662855999951717,0.35392,0.13252772540686486,0.06548428784809793,,,,None,,0.03328,-0.233,-0.23333333333333334,0.2739054931134145,0.275,trial_list_0.5_green.csv,0.2751556999864988,0.30867709999438375,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,green,red,,1680.4854149453074,,,,,0,405,405,111,trial,,,,,,green,1.6804854149453075,1.6833333333333333,2.3082368000032147,0.9974347999959718,1e-05,1e-05,1.6833662999997614,1.7166792999923928,2.000075599993579,,2.3082368000032147,2.3082368000032147,2.508525400000508,2.6498468999925535,0.3416100999893388,3.6000789999961853,1.2918421999929706,0.9502321000036318,1.16616,-0.07370705487257043,-0.1281368800092378,,,,None,,,-0.233,-0.23333333333333334,1.4141554149453075,1.4166666666666667,trial_list_0.5_green.csv,1.4163873999932548,1.449662500002887,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,575.7899628753794,,,,,0,406,406,316,trial,,,,,,red,0.5757899628753794,0.575,2.3084308999968925,0.9968083999992814,2e-05,2e-05,0.5746998999966308,0.6080319000029704,1.9997387000039453,,2.3084308999968925,2.3084308999968925,2.508170600005542,2.449902000007569,0.1414711000106763,3.6167858999979217,1.3083550000010291,1.1668838999903528,0.64624,0.13249512651637202,-0.0655502204870472,,,,None,,,-0.233,-0.23333333333333334,0.3094599628753794,0.30833333333333335,trial_list_0.5_green.csv,0.3082113999989815,0.34171010000864044,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,green,red,,736.0407985418567,,,,,0,407,407,399,trial,,,,,,green,0.7360407985418567,0.7416666666666667,2.307868999996572,0.9977381999924546,1e-05,1e-05,0.7414701999950921,0.7748670000000857,1.9995914000028279,2.0327591999957804,2.307868999996572,2.307868999996572,2.5079578000004403,2.6497381000081077,0.3418691000115359,3.4082456000032835,1.1003766000067117,0.7585074999951757,0.75505,0.10285489068648794,-0.10617279038605205,,,,None,,0.03309,0.233,0.23333333333333334,1.0023707985418568,1.0083333333333333,trial_list_0.5_green.csv,1.0076913999946555,1.0410765999986324,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,green,red,,332.73284848752746,,,,,0,408,408,51,trial,,,,,,green,0.3327328484875275,0.3333333333333333,2.3081342999939807,0.9972882000001846,1e-05,1e-05,0.3331156999920495,0.36641899999813177,1.9998574999917764,2.0330944000015734,2.3081342999939807,2.3081342999939807,2.508170799992513,2.3081342999939807,0.0,3.116529499995522,0.8083952000015415,0.8083952000015415,0.74789,0.10521693054102488,-0.10383249724443244,,,,None,,0.03323,0.3,0.3,0.6660628484875275,0.6666666666666666,trial_list_0.5_green.csv,0.66634690000501,0.6998425000056159,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,621.3610439554776,,,,,0,409,409,402,trial,,,,,,red,0.6213610439554776,0.625,2.30833139999595,0.995607500008191,1e-05,1e-05,0.6251800000027288,0.658497600001283,2.000082200000179,2.0335138000082225,2.30833139999595,2.30833139999595,2.5080956000019796,2.441377499999362,0.133046100003412,3.5998154999979306,1.2914841000019806,1.1584379999985686,0.8275,0.0762445238929079,-0.12664344646618603,,,,None,,0.0338,-0.233,-0.23333333333333334,0.35503104395547763,0.35833333333333334,trial_list_0.5_green.csv,0.35867610000423156,0.39166510000359267,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,green,red,,375.9497052594591,,,,,0,410,410,93,trial,,,,,,green,0.3759497052594591,0.375,2.308288600004744,0.9986255999974674,1e-05,1e-05,0.3750187999976333,0.4082221999997273,1.9998287999915192,2.033133100005216,2.308288600004744,2.308288600004744,2.5081559999962337,2.408185499996762,0.099896899992018,3.3580452000023797,1.049756599997636,0.9498597000056179,0.58179,0.14296986062197725,-0.037568722499205696,,,,None,,0.03353,0.233,0.23333333333333334,0.6422797052594591,0.6416666666666666,trial_list_0.5_green.csv,0.6418145999923581,0.6747698999970453,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,167,0.5,none,,red,green,,1184.4731180208591,,,,,0,411,411,336,trial,,,,,,red,1.1844731180208592,1.1916666666666667,2.308089600002859,0.998397000003024,2e-05,2e-05,1.1917363999964437,1.2250528000004124,2.000348400004441,,2.308089600002859,2.308089600002859,2.508570599995437,2.4581701999995857,0.15008059999672696,3.591388500004541,1.2832989000016823,1.1332183000049554,1.04985,-0.023054934959107428,-0.14601458807434703,,,,None,,,0.167,0.16666666666666666,1.384803118020859,1.3916666666666666,trial_list_0.5_green.csv,1.3916783000022406,1.4251206000044476,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,red,green,,1494.6931833743952,,,,,0,412,412,278,trial,,,,,,red,1.4946931833743953,1.5,2.308638599992264,0.9984679999906803,2e-05,2e-05,1.500072700000601,1.533177599994815,2.0000635999895167,2.033472299997811,2.308638599992264,2.308638599992264,2.508227899990743,2.5002464999997756,0.1916079000075115,3.5916353999928106,1.2829968000005465,1.091388899993035,1.3839,-0.1380994404705365,-0.05272887727056848,,,,None,,0.03337,0.033,0.03333333333333333,1.561023183374395,1.5666666666666667,trial_list_0.5_green.csv,1.5668788999901153,1.6000794999999925,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,green,red,,448.600381002048,,,,,0,413,413,169,trial,,,,,,green,0.44860038100204797,0.45,2.307703099999344,0.9979629000008572,2e-05,2e-05,0.44958719999704044,0.48304510000161827,1.9997594000014942,2.0330472999921767,2.307703099999344,2.307703099999344,2.507793800003128,2.3994677000009688,0.09176460000162479,3.941647699990426,1.6339445999910822,1.5421799999894574,0.51273,0.14770539239912628,-0.005908215695965052,,,,None,,0.0329,0.3,0.3,0.7819303810020479,0.7833333333333333,trial_list_0.5_green.csv,0.7830738999909954,0.8162717999948654,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
