id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,33,0.5,none,,red,green,,1168.6422965304948,,,,,0,10,10,356,trial,,,,,,red,1.1686422965304948,1.175,2.3079930000003515,0.9972824999995282,2e-05,2e-05,0.03319,1.1749798000000737,1.2083055000002787,2.000256000000263,2.033224699999664,2.3079930000003515,2.8331367000000682,0.5251436999997168,2.3079930000003515,2.508699699999852,4.791442800000368,2.4834498000000167,1.9583061000003,1.33112,-0.12750145858866574,-0.07480085570535057,,,,None,,0.033,0.03333333333333333,1.2349722965304948,1.2416666666666667,trial_list_0.5_green.csv,1.2414482000003773,1.2749403999996503,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,786.340968844936,,,,,0,11,11,432,trial,,,,,,red,0.786340968844936,0.7916666666666666,2.308325999999397,0.9976693999997224,3e-05,3e-05,0.03327,0.7919130000000223,0.8251444999996238,1.9999160999996093,2.033585399999538,2.308325999999397,2.5584491999998136,0.25012320000041655,2.308325999999397,2.508301599999868,5.583146699999816,3.2748207000004186,3.024697500000002,1.11725,-0.05322763799262631,-0.1379079711627136,,,,None,,0.167,0.16666666666666666,0.9866709688449361,0.9916666666666667,trial_list_0.5_green.csv,0.9919416000002457,1.0248559999999998,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,333.5804097032058,,,,,0,12,12,180,trial,,,,,,red,0.3335804097032058,0.3333333333333333,2.308586899999682,0.9973625000002357,2e-05,2e-05,,0.3336546000000453,0.36700029999974504,2.000344099999893,,2.308586899999682,2.308586899999682,0.0,2.308586899999682,2.5083199999999124,3.2500704999993104,0.9414835999996285,0.9414835999996285,0.31627,0.12387581782324833,0.08066332323374309,,,,None,,-0.167,-0.16666666666666666,0.13325040970320584,0.13333333333333333,trial_list_0.5_green.csv,0.1334657999996125,0.16699679999965156,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1839.6703468126016,,,,,0,13,13,207,trial,,,,,,green,1.8396703468126017,1.8499999999999999,2.308506000000307,0.9981324999998833,2e-05,2e-05,,1.8500500000000102,1.8833461000003808,1.9998615000004065,,2.308506000000307,2.308506000000307,0.0,2.308506000000307,2.5081159000001207,3.2914361000002827,0.9829300999999759,0.9829300999999759,1.80532,-0.08487667341839998,0.12102784913364442,,,,None,,-0.233,-0.23333333333333334,1.5733403468126017,1.5833333333333333,trial_list_0.5_green.csv,1.5832854000000225,1.616686899999877,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,green,red,,1445.092356811824,,,,,0,14,14,275,trial,,,,,,green,1.445092356811824,1.45,2.3076825000007375,0.9980780999994749,0.00011,0.00011,,1.4495366999999533,1.482661900000494,1.9996506000006775,,2.3076825000007375,2.707870900000671,0.4001883999999336,2.3076825000007375,2.507977100000062,3.5079044000003705,1.200221899999633,0.8000334999996994,1.68332,-0.12397845128475751,0.08050548784724512,,,,None,,0.233,0.23333333333333334,1.7114223568118239,1.7249999999999999,trial_list_0.5_green.csv,1.724358299999949,1.7578660000008313,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,green,red,,676.7381874194159,,,,,0,15,15,357,trial,,,,,,green,0.6767381874194159,0.6833333333333333,2.308339100000012,0.9971947000003638,1e-05,1e-05,0.03319,0.6836653000000297,0.7168005000003177,2.0000222999997277,,2.308339100000012,2.6749708999996074,0.3666317999995954,2.308339100000012,2.5085132000003796,4.042205599999761,1.733866499999749,1.3672347000001537,1.34972,-0.13165239582457486,-0.06722675531467652,,,,None,,0.1,0.1,0.810068187419416,0.8166666666666667,trial_list_0.5_green.csv,0.8165866999997888,0.8500360999996701,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,1367.0944565883892,,,,,0,16,16,76,trial,,,,,,red,1.3670944565883891,1.375,2.3086827999995876,0.9968986999992921,1e-05,1e-05,,1.3751511000000392,1.4085080000004382,2.000216000000364,,2.3086827999995876,2.8750817999998617,0.5663990000002741,2.3086827999995876,2.5084342999998626,3.641821700000037,1.3331389000004492,0.7667399000001751,1.52498,-0.14736839534128438,0.011590772667292028,,,,None,,0.3,0.3,1.7004244565883893,1.7083333333333333,trial_list_0.5_green.csv,1.7087195000003703,1.7417801999999938,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,285.6056937015572,,,,,0,17,17,137,trial,,,,,,green,0.2856056937015572,0.2833333333333333,2.308289099999456,0.9968843000006018,1e-05,1e-05,0.0333,0.28350009999940085,0.3165189000001192,1.9998789999999644,2.0329778999994232,2.308289099999456,2.308289099999456,0.0,2.308289099999456,2.508216899999752,3.4829996999997093,1.1747106000002532,1.1747106000002532,0.15319,0.06842788184265483,0.1310321141667858,,,,None,,-0.1,-0.1,0.1522756937015572,0.15,trial_list_0.5_green.csv,0.14961380000022473,0.18306639999991603,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,1294.7406155852009,,,,,0,18,18,439,trial,,,,,,green,1.2947406155852008,1.3,2.3086232999994536,0.9986220999999205,3e-05,3e-05,0.0337,1.3001986999997825,1.3336039999994682,2.000284400000055,2.03328429999965,2.3086232999994536,2.55036199999995,0.24173870000049646,2.3086232999994536,2.5086135000001377,3.5165870000000723,1.2079637000006187,0.9662250000001222,1.0126,-0.005849810575781081,-0.14770771703847232,,,,None,,-0.1,-0.1,1.1614106155852009,1.1666666666666667,trial_list_0.5_green.csv,1.1665391999995336,1.2000514000001203,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,611.03004324423,,,,,0,19,19,98,trial,,,,,,red,0.61103004324423,0.6166666666666667,2.3084007999996174,0.9979507999996713,1e-05,1e-05,0.03353,0.6164515000000392,0.6501867999995739,2.0000058999994508,2.0334321000000273,2.3084007999996174,2.3749078999999256,0.06650710000030813,2.3084007999996174,2.5082093999999415,3.149797899999612,0.8413970999999947,0.7748899999996866,0.57798,0.1434098690721271,-0.035852467268031776,,,,None,,0.167,0.16666666666666666,0.8113600432442301,0.8166666666666667,trial_list_0.5_green.csv,0.8164294999996855,0.8501730999996653,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,1273.4507679821947,,,,,0,20,20,66,trial,,,,,,red,1.2734507679821947,1.2833333333333332,2.3080755999999383,0.9971082999991268,2e-05,2e-05,0.03311,1.283294300000307,1.3167158000005657,2.000016500000129,2.0337452000003395,2.3080755999999383,2.3080755999999383,0.0,2.3080755999999383,2.5080693999998402,3.008068199999798,0.6999925999998595,0.6999925999998595,1.24774,-0.10378306961813329,-0.10526568489839234,,,,None,,0.1,0.1,1.4067807679821946,1.4166666666666667,trial_list_0.5_green.csv,1.416724400000021,1.4497788999997283,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,1748.4750143799515,,,,,0,21,21,393,trial,,,,,,green,1.7484750143799515,1.7583333333333333,2.308487699999205,0.9987669000001915,1e-05,1e-05,,1.7582250999994358,1.792015099999844,1.9999716999991506,,2.308487699999205,2.308487699999205,0.0,2.308487699999205,2.5082038999998986,2.991542499999923,0.6830548000007184,0.6830548000007184,1.56585,-0.144671585749549,0.030363172317806573,,,,None,,-0.1,-0.1,1.6151450143799515,1.625,trial_list_0.5_green.csv,1.6249801999992997,1.6583564999991722,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,569.6106063967949,,,,,0,22,22,427,trial,,,,,,green,0.5696106063967948,0.575,2.3080496000002313,0.9977349000000686,2e-05,2e-05,0.03328,0.5747239000002082,0.6081724000005124,1.9996569000004456,2.0331027000001995,2.3080496000002313,2.3080496000002313,0.0,2.3080496000002313,2.5082885000001625,3.4330390000004627,1.1249894000002314,1.1249894000002314,0.25697,0.10679031785274984,0.10221358994477485,,,,None,,0.3,0.3,0.902940606396795,0.9083333333333333,trial_list_0.5_green.csv,0.9082686000001559,0.9414179000004879,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,1584.5142549540703,,,,,0,23,23,338,trial,,,,,,red,1.5845142549540703,1.5916666666666666,2.3086144999997487,0.9983628999998473,2e-05,2e-05,0.03331,1.5920107000001735,1.625076999999692,2.000230999999985,2.0336092999996254,2.3086144999997487,2.3086144999997487,0.0,2.3086144999997487,2.508495799999764,3.233507799999643,0.9248932999998942,0.9248932999998942,1.63718,-0.13430796688374447,0.06175078937183655,,,,None,,0.167,0.16666666666666666,1.7848442549540702,1.8,trial_list_0.5_green.csv,1.8002998000001753,1.8336865999999645,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,1184.4731180208591,,,,,0,24,24,336,trial,,,,,,red,1.1844731180208592,1.1916666666666667,2.308515300000181,0.9973785000001953,1e-05,1e-05,,1.1918758000001617,1.224998599999708,2.000278900000012,,2.308515300000181,2.5167499999997744,0.20823469999959343,2.308515300000181,2.5086050999998406,3.183661000000029,0.8751456999998481,0.6669110000002547,1.0,0.0,-0.14782350948509485,,,,None,,0.167,0.16666666666666666,1.384803118020859,1.3916666666666666,trial_list_0.5_green.csv,1.3919341000000713,1.425159700000222,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,945.3283293127234,0,0,0,0,0,25,25,96,fam,0.5405904999997801,0.5405904999997801,269.99999999999955,2.5490520000003016,2.5490520000003016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,945.3283293127234,1,0,1,0,0,25,25,96,fam,0.4987348999993628,0.4987348999993628,269.99999999999955,2.5071155999994517,2.5071155999994517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,945.3283293127234,2,0,2,0,0,25,25,96,fam,0.49882419999994454,0.49882419999994454,269.99999999999955,2.507064100000207,2.507064100000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,945.3283293127234,3,0,3,0,0,25,25,96,fam,0.4986854000007952,0.4986854000007952,269.99999999999955,2.5070571000005657,2.5070571000005657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,945.3283293127234,,,,,0,25,25,96,trial,,,,,,red,0.9453283293127235,0.95,2.308214399999997,0.9987672999995993,2e-05,2e-05,0.03324,0.9501741999993101,0.9834860999999364,2.000213700000131,2.0333457999995517,2.308214399999997,2.308214399999997,0.0,2.308214399999997,2.508659699999953,3.4331797999993796,1.1249653999993825,1.1249653999993825,0.78314,0.09309953577441041,-0.11482276078843952,,,,None,,0.3,0.3,1.2786583293127232,1.2833333333333332,trial_list_0.5_green.csv,1.2834526999995433,1.3165861999996196,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,1137.2244583394245,,,,,0,26,26,297,trial,,,,,,green,1.1372244583394244,1.1416666666666666,2.308134400000199,0.9911345999998957,1e-05,1e-05,0.03331,1.1412407999996503,1.174997600000097,1.9997537999997803,2.0328982999999425,2.308134400000199,2.308134400000199,0.0,2.308134400000199,2.5080528999997114,3.1664012000001094,0.8582667999999103,0.8582667999999103,1.74478,-0.1062262905194431,0.10279963598655784,,,,None,,0.167,0.16666666666666666,1.3375544583394243,1.3416666666666666,trial_list_0.5_green.csv,1.341306799999984,1.3747419999999693,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,380.8984141088136,,,,,0,27,27,242,trial,,,,,,red,0.3808984141088136,0.3833333333333333,2.308425100000022,0.9971540999995341,1e-05,1e-05,,0.3832737000002453,0.41701090000060503,2.000002300000233,,2.308425100000022,2.308425100000022,0.0,2.308425100000022,2.5085017999999764,2.891663200000039,0.5832381000000169,0.5832381000000169,0.25697,0.10679031785274984,0.10221358994477485,,,,None,,-0.167,-0.16666666666666666,0.1805684141088136,0.18333333333333332,trial_list_0.5_green.csv,0.18339869999999792,0.216539200000625,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,red,green,,596.6224513964684,,,,,0,28,28,124,trial,,,,,,red,0.5966224513964684,0.6,2.3082868999999846,0.9971556000000419,1e-05,1e-05,,0.6002330999999685,0.6333730999995169,2.0002858999996533,,2.3082868999999846,2.3082868999999846,0.0,2.3082868999999846,2.5088297999991482,3.058285299999625,0.7499983999996402,0.7499983999996402,0.73166,0.11037387841754029,-0.09833309168108137,,,,None,,0.233,0.23333333333333334,0.8629524513964684,0.8666666666666667,trial_list_0.5_green.csv,0.8669703999994454,0.9003547999991497,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,654.0015619455876,,,,,0,29,29,426,trial,,,,,,red,0.6540015619455876,0.6583333333333333,2.3083599000001414,0.9983812000000398,2e-05,2e-05,,0.658121299999948,0.6917348000006314,1.9999624000001859,,2.3083599000001414,2.716792400000486,0.4084325000003446,2.3083599000001414,2.50811320000048,3.824952700000722,1.5165928000005806,1.108160300000236,0.94275,0.02644347327050056,-0.14543910298775306,,,,None,,-0.233,-0.23333333333333334,0.3876715619455876,0.39166666666666666,trial_list_0.5_green.csv,0.39166840000052616,0.4248020000004544,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,1710.1800092906465,,,,,0,30,30,228,trial,,,,,,red,1.7101800092906465,1.7166666666666666,2.3084492999996655,0.9973250000002736,4e-05,4e-05,0.03345,1.716691699999501,1.750139499999932,2.0002511000002414,2.033696399999826,2.3084492999996655,2.3251884999999675,0.016739200000301935,2.3084492999996655,2.5086989000001267,3.308410499999809,0.9999612000001434,0.9832219999998415,1.78085,-0.0939218200967672,0.11415113519453243,,,,None,,-0.3,-0.3,1.3768500092906466,1.3833333333333333,trial_list_0.5_green.csv,1.3834674999998242,1.4170844000000216,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,918.2598040489806,,,,,0,31,31,332,trial,,,,,,red,0.9182598040489807,0.9249999999999999,2.30796459999965,0.9979507999996713,0.0001,0.0001,0.03371,0.9245794999997088,0.9581834000000526,1.9996667999994315,2.0329724999992322,2.30796459999965,2.3245631999998295,0.01659860000017943,2.30796459999965,2.508142499999849,2.9744886999997107,0.6665241000000606,0.6499254999998811,1.11102,-0.050517658927662815,-0.13892356205107273,,,,None,,-0.167,-0.16666666666666666,0.7179298040489805,0.725,trial_list_0.5_green.csv,0.7247390999991694,0.7581377999995311,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,924.9346314596972,,,,,0,32,32,446,trial,,,,,,red,0.9249346314596972,0.9333333333333333,2.308256899999833,0.99759880000056,1e-05,1e-05,0.03322,0.9332540000004883,0.966773799999828,2.000005699999747,2.033593799999835,2.308256899999833,2.308256899999833,0.0,2.308256899999833,2.508503000000019,2.950351600000431,0.6420947000005981,0.6420947000005981,0.33475,0.12834674835520357,0.07334099906011632,,,,None,,0.1,0.1,1.0582646314596973,1.0666666666666667,trial_list_0.5_green.csv,1.0667175999997198,1.100248100000499,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,1401.9894521292083,,,,,0,33,33,478,trial,,,,,,red,1.4019894521292082,1.4083333333333332,2.308342299999822,0.9973300999999992,2e-05,2e-05,0.03319,1.4082182000001922,1.4418636999998853,2.000140199999805,2.0334233000003223,2.308342299999822,2.308342299999822,0.0,2.308342299999822,2.5084787000005235,3.550532100000055,1.242189800000233,1.242189800000233,1.53071,-0.1471361321697812,0.01423898053255947,,,,None,,-0.3,-0.3,1.0686594521292083,1.075,trial_list_0.5_green.csv,1.0749694000005547,1.108211100000517,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,411.2555411026537,,,,,0,34,34,263,trial,,,,,,green,0.4112555411026537,0.4166666666666667,2.3078937999998743,0.998535499999889,1e-05,1e-05,0.03331,0.4163398999999117,0.4498457999998209,1.999752300000182,2.03310060000058,2.3078937999998743,2.3078937999998743,0.0,2.3078937999998743,2.514805400000114,3.2912310000001526,0.9833372000002782,0.9833372000002782,0.23682,0.1001116447393128,0.10876326835875957,,,,None,,-0.233,-0.23333333333333334,0.1449255411026537,0.14166666666666666,trial_list_0.5_green.csv,0.14134930000000168,0.174932699999772,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1740.7005527438507,,,,,0,35,35,158,trial,,,,,,red,1.7407005527438508,1.75,2.308526400000119,0.9985621000005267,1e-05,1e-05,,1.7500362999999197,1.7837263999999777,2.0001173000000563,,2.308526400000119,2.308526400000119,0.0,2.308526400000119,2.5083880000001955,3.166678200000206,0.858151800000087,0.858151800000087,1.80257,-0.08592066964233423,0.12028893749926792,,,,None,,0.033,0.03333333333333333,1.8070305527438506,1.8166666666666667,trial_list_0.5_green.csv,1.8169462000005296,1.8499990000000253,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,869.9310040203023,,,,,0,36,36,100,trial,,,,,,red,0.8699310040203023,0.875,2.3084550999992643,0.9983668999993824,2e-05,2e-05,0.03334,0.8750148999997691,0.908309299999928,2.000023799999326,2.0335175999998683,2.3084550999992643,2.3084550999992643,0.0,2.3084550999992643,2.5087555999998585,3.016842899999574,0.7083878000003097,0.7083878000003097,0.83169,0.07457313191750609,-0.1276347834741931,,,,None,,-0.1,-0.1,0.7366010040203023,0.7416666666666667,trial_list_0.5_green.csv,0.7416656999994302,0.7751306999998633,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,1113.010936644103,,,,,0,37,37,184,trial,,,,,,red,1.113010936644103,1.1166666666666667,2.3085423000002265,0.9974234000001161,2e-05,2e-05,0.03341,1.1166223000000173,1.1500812000003862,1.999952199999825,2.0337687999999616,2.3085423000002265,2.3085423000002265,0.0,2.3085423000002265,2.508571100000154,2.9000630999998975,0.591520799999671,0.591520799999671,1.08213,-0.03771779835524566,-0.14293060429356252,,,,None,,0.167,0.16666666666666666,1.313340936644103,1.325,trial_list_0.5_green.csv,1.3251905000006445,1.3585559000002831,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,1186.990085278709,,,,,0,38,38,109,trial,,,,,,green,1.1869900852787092,1.1916666666666667,2.3083629000002475,0.9982447000002139,2e-05,2e-05,0.03335,1.1921060000004218,1.22501690000081,2.00011110000014,2.03334520000044,2.3083629000002475,2.383198500000617,0.0748356000003696,2.3083629000002475,2.5082570000004125,3.1416950000002544,0.8333321000000069,0.7584964999996373,1.3407,-0.1296960809695705,-0.07092754428023387,,,,None,,0.033,0.03333333333333333,1.253320085278709,1.2583333333333333,trial_list_0.5_green.csv,1.2586761000002298,1.2917571000007229,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,red,green,,576.8734801255061,,,,,0,39,39,60,trial,,,,,,red,0.5768734801255061,0.5833333333333334,2.3085627000000386,0.9972625000000335,1e-05,1e-05,0.03322,0.5834125999999742,0.6170786000002408,2.001379299999826,2.0340501999999105,2.3085627000000386,2.3085627000000386,0.0,2.3085627000000386,2.5085651999997935,3.1583560999997644,0.8497933999997258,0.8497933999997258,0.68603,0.12328762076012252,-0.08155950296438874,,,,None,,-0.033,-0.03333333333333333,0.5105434801255062,0.5166666666666666,trial_list_0.5_green.csv,0.5167325000002165,0.5501655999996728,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,893.671182068906,,,,,0,40,40,319,trial,,,,,,green,0.893671182068906,0.9,2.3085026999997353,0.9975924999998824,2e-05,2e-05,0.03336,0.8999370000001363,0.9331770999997389,1.9999275000000125,2.033252299999731,2.3085026999997353,2.5249860000003537,0.21648330000061833,2.3085026999997353,2.508063299999776,3.3751406000001225,1.0666379000003872,0.8501545999997688,0.51038,0.14774497973983874,-0.004817771078473002,,,,None,,-0.3,-0.3,0.5603411820689059,0.5666666666666667,trial_list_0.5_green.csv,0.5667751000000862,0.5998810999999478,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,816.4080945386564,,,,,0,41,41,108,trial,,,,,,red,0.8164080945386565,0.825,2.3082704999997077,0.997707000000446,1e-05,1e-05,0.03336,0.8250351999995473,0.8586255999998684,1.9999496000000363,2.0333339999997406,2.3082704999997077,2.5834879999993063,0.27521749999959866,2.3082704999997077,2.508466100000078,3.3581397999996625,1.0498692999999548,0.7746518000003562,0.86079,0.06260760401721663,-0.13391070859238002,,,,None,,-0.167,-0.16666666666666666,0.6160780945386564,0.6166666666666667,trial_list_0.5_green.csv,0.6169749999999112,0.650087999999414,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,1311.0962474371745,,,,,0,42,42,92,trial,,,,,,red,1.3110962474371746,1.3166666666666667,2.3083380999996734,0.9979862000000139,2e-05,2e-05,0.03339,1.3167933000004268,1.3498960999995688,2.000367499999811,2.03354440000021,2.3083380999996734,2.5249314000002414,0.21659330000056798,2.3083380999996734,2.5085127000002103,3.608777800000098,1.3004397000004246,1.0838463999998567,1.40412,-0.14116754734955383,-0.0438578787882109,,,,None,,-0.233,-0.23333333333333334,1.0447662474371746,1.05,trial_list_0.5_green.csv,1.0500880999998117,1.083502899999985,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,1127.8781161341244,,,,,0,43,43,54,trial,,,,,,red,1.1278781161341245,1.1333333333333333,2.308712799999739,0.9971629000001485,3e-05,3e-05,0.03349,1.1336716999994678,1.1670164999995905,2.000051999999414,2.0337091000001237,2.308712799999739,2.308712799999739,0.0,2.308712799999739,2.50867449999987,2.950489199999538,0.6417763999997987,0.6417763999997987,1.01767,-0.008199772971808413,-0.14759591349255144,,,,None,,-0.167,-0.16666666666666666,0.9275481161341244,0.9333333333333333,trial_list_0.5_green.csv,0.9333443999994415,0.9670738999993773,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,green,red,,662.3661195061752,,,,,0,44,44,173,trial,,,,,,green,0.6623661195061752,0.6666666666666666,2.3087258999994447,0.9971613999996407,1e-05,1e-05,0.03363,0.6668437999996968,0.7007026999999653,1.9999851999991733,2.0336233999996693,2.3087258999994447,2.3087258999994447,0.0,2.3087258999994447,2.5084374999996726,2.916950199999519,0.6082243000000744,0.6082243000000744,0.27603,0.11271677640525131,0.0956384769499102,,,,None,,-0.033,-0.03333333333333333,0.5960361195061752,0.6,trial_list_0.5_green.csv,0.6010154999994484,0.6339298999992025,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,1645.8273199172938,,,,,0,45,45,241,trial,,,,,,green,1.645827319917294,1.6583333333333332,2.3081573999998,0.9974502999994002,1e-05,1e-05,,1.659056800000144,1.692064500000015,2.000502200000483,,2.3081573999998,2.3081573999998,0.0,2.3081573999998,2.508409500000198,2.875270100000307,0.5671127000005072,0.5671127000005072,1.69788,-0.12016763226083112,0.0860902440077596,,,,None,,0.167,0.16666666666666666,1.8461573199172938,1.8583333333333334,trial_list_0.5_green.csv,1.8583297000004677,1.8921109000002616,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
